Datetime,Open,High,Low,Close,Adj Close,Volume,Datetime_UTC,measurement,tag
2021-04-26 08:00:00-04:00,13896.25,13921.75,13888.75,13915.75,13915.75,9421,2021-04-26 12:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-26 09:00:00-04:00,13915.75,13951.0,13902.25,13932.75,13932.75,66822,2021-04-26 13:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-26 10:00:00-04:00,13932.75,13978.25,13932.25,13959.75,13959.75,64676,2021-04-26 14:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-26 11:00:00-04:00,13959.5,13989.5,13959.5,13971.5,13971.5,35569,2021-04-26 15:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-26 12:00:00-04:00,13971.5,13989.0,13954.5,13982.25,13982.25,32971,2021-04-26 16:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-26 13:00:00-04:00,13982.25,13996.5,13966.5,13993.5,13993.5,31653,2021-04-26 17:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-26 14:00:00-04:00,13993.5,14021.75,13993.0,14021.25,14021.25,30213,2021-04-26 18:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-26 15:00:00-04:00,14021.25,14026.25,13983.25,14012.75,14012.75,54731,2021-04-26 19:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-26 16:00:00-04:00,14013.25,14039.25,13993.0,14021.75,14021.75,17640,2021-04-26 20:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-26 18:00:00-04:00,14024.75,14026.75,14013.75,14017.0,14017.0,0,2021-04-26 22:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-26 19:00:00-04:00,14017.5,14031.75,14014.75,14027.25,14027.25,2413,2021-04-26 23:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-26 20:00:00-04:00,14027.0,14027.25,14015.25,14019.5,14019.5,2551,2021-04-27 00:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-26 21:00:00-04:00,14019.5,14025.5,14014.5,14022.75,14022.75,3243,2021-04-27 01:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-26 22:00:00-04:00,14023.25,14023.75,14015.5,14019.25,14019.25,1505,2021-04-27 02:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-26 23:00:00-04:00,14018.75,14023.5,14015.5,14022.0,14022.0,1738,2021-04-27 03:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 00:00:00-04:00,14021.25,14025.0,14019.0,14024.75,14024.75,1071,2021-04-27 04:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 01:00:00-04:00,14025.0,14050.0,14022.75,14042.0,14042.0,4002,2021-04-27 05:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 02:00:00-04:00,14042.25,14044.25,14024.5,14030.75,14030.75,2835,2021-04-27 06:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 03:00:00-04:00,14030.0,14035.25,14023.0,14034.0,14034.0,4791,2021-04-27 07:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 04:00:00-04:00,14033.75,14037.0,14016.0,14034.5,14034.5,5827,2021-04-27 08:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 05:00:00-04:00,14034.0,14039.5,14007.75,14013.75,14013.75,4697,2021-04-27 09:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 06:00:00-04:00,14013.25,14033.5,14012.25,14030.0,14030.0,4101,2021-04-27 10:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 07:00:00-04:00,14030.25,14036.0,14022.25,14032.75,14032.75,4212,2021-04-27 11:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 08:00:00-04:00,14032.75,14040.0,14028.0,14031.0,14031.0,6286,2021-04-27 12:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 09:00:00-04:00,14031.0,14034.75,13947.5,13955.5,13955.5,75350,2021-04-27 13:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 10:00:00-04:00,13955.75,13964.0,13912.75,13945.5,13945.5,92433,2021-04-27 14:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 11:00:00-04:00,13946.0,13972.0,13931.5,13964.25,13964.25,41720,2021-04-27 15:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 12:00:00-04:00,13964.25,13984.0,13955.75,13961.0,13961.0,33267,2021-04-27 16:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 13:00:00-04:00,13961.25,13971.5,13953.5,13958.25,13958.25,23385,2021-04-27 17:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 14:00:00-04:00,13958.0,13969.5,13939.25,13958.75,13958.75,27478,2021-04-27 18:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 15:00:00-04:00,13958.75,13976.25,13941.5,13950.5,13950.5,44770,2021-04-27 19:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 16:00:00-04:00,13951.5,13985.75,13941.5,13950.5,13950.5,16811,2021-04-27 20:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 18:00:00-04:00,13955.5,13969.25,13951.5,13966.0,13966.0,0,2021-04-27 22:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 19:00:00-04:00,13966.5,13972.5,13961.75,13963.0,13963.0,2020,2021-04-27 23:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 20:00:00-04:00,13963.25,13969.5,13956.0,13958.25,13958.25,2813,2021-04-28 00:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 21:00:00-04:00,13957.75,13978.0,13954.0,13976.25,13976.25,3666,2021-04-28 01:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 22:00:00-04:00,13976.25,13979.25,13971.25,13975.25,13975.25,2276,2021-04-28 02:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-27 23:00:00-04:00,13975.75,13977.5,13972.0,13972.75,13972.75,1323,2021-04-28 03:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 00:00:00-04:00,13973.0,13977.5,13971.75,13972.75,13972.75,1018,2021-04-28 04:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 01:00:00-04:00,13973.0,13977.0,13953.25,13960.0,13960.0,3435,2021-04-28 05:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 02:00:00-04:00,13960.25,13964.25,13955.0,13962.75,13962.75,2209,2021-04-28 06:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 03:00:00-04:00,13963.0,13966.5,13904.75,13927.25,13927.25,10059,2021-04-28 07:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 04:00:00-04:00,13927.0,13943.5,13920.5,13939.5,13939.5,5867,2021-04-28 08:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 05:00:00-04:00,13939.25,13943.25,13920.0,13927.75,13927.75,6140,2021-04-28 09:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 06:00:00-04:00,13928.0,13942.5,13926.75,13936.25,13936.25,4059,2021-04-28 10:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 07:00:00-04:00,13937.0,13950.5,13917.75,13926.75,13926.75,8163,2021-04-28 11:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 08:00:00-04:00,13926.25,13936.25,13921.25,13929.75,13929.75,6871,2021-04-28 12:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 09:00:00-04:00,13930.25,13973.5,13885.5,13972.0,13972.0,75433,2021-04-28 13:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 10:00:00-04:00,13972.25,13981.0,13900.5,13923.5,13923.5,78461,2021-04-28 14:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 11:00:00-04:00,13923.25,13931.25,13887.25,13890.0,13890.0,56048,2021-04-28 15:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 12:00:00-04:00,13890.0,13925.0,13878.0,13918.25,13918.25,38912,2021-04-28 16:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 13:00:00-04:00,13918.0,13925.75,13903.0,13905.25,13905.25,21565,2021-04-28 17:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 14:00:00-04:00,13905.5,13982.25,13882.25,13953.25,13953.25,73525,2021-04-28 18:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 15:00:00-04:00,13953.5,13960.0,13885.0,13894.75,13894.75,67923,2021-04-28 19:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 16:00:00-04:00,13895.25,13993.5,13894.75,13968.75,13968.75,22984,2021-04-28 20:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 18:00:00-04:00,13973.5,13973.5,13952.5,13962.0,13962.0,0,2021-04-28 22:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 19:00:00-04:00,13962.0,13973.0,13958.5,13971.75,13971.75,2165,2021-04-28 23:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 20:00:00-04:00,13971.75,13996.25,13969.25,13992.5,13992.5,5062,2021-04-29 00:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 21:00:00-04:00,13992.5,14030.75,13984.5,14021.75,14021.75,7493,2021-04-29 01:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 22:00:00-04:00,14022.25,14027.0,14017.25,14018.5,14018.5,3299,2021-04-29 02:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-28 23:00:00-04:00,14019.0,14024.75,14014.75,14017.0,14017.0,1873,2021-04-29 03:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 00:00:00-04:00,14017.0,14024.25,14016.0,14017.0,14017.0,1288,2021-04-29 04:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 01:00:00-04:00,14017.25,14018.0,14007.75,14010.0,14010.0,2903,2021-04-29 05:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 02:00:00-04:00,14010.5,14011.0,13996.5,14010.5,14010.5,3289,2021-04-29 06:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 03:00:00-04:00,14011.5,14012.5,13992.5,14010.75,14010.75,5511,2021-04-29 07:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 04:00:00-04:00,14011.5,14037.75,14011.25,14030.25,14030.25,8653,2021-04-29 08:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 05:00:00-04:00,14030.25,14033.25,14019.5,14021.75,14021.75,4575,2021-04-29 09:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 06:00:00-04:00,14021.5,14035.0,14015.5,14024.5,14024.5,4024,2021-04-29 10:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 07:00:00-04:00,14024.75,14047.5,14020.75,14030.75,14030.75,8268,2021-04-29 11:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 08:00:00-04:00,14031.0,14064.0,14024.25,14055.25,14055.25,15971,2021-04-29 12:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 09:00:00-04:00,14055.25,14060.75,13949.5,13966.5,13966.5,93581,2021-04-29 13:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 10:00:00-04:00,13966.0,13968.5,13883.25,13928.0,13928.0,118387,2021-04-29 14:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 11:00:00-04:00,13928.0,13944.0,13847.75,13861.25,13861.25,70916,2021-04-29 15:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 12:00:00-04:00,13861.75,13890.75,13818.5,13883.25,13883.25,72583,2021-04-29 16:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 13:00:00-04:00,13883.5,13926.75,13864.5,13923.5,13923.5,49562,2021-04-29 17:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 14:00:00-04:00,13923.5,13976.25,13914.25,13967.5,13967.5,41153,2021-04-29 18:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 15:00:00-04:00,13967.5,13980.75,13942.25,13955.0,13955.0,47668,2021-04-29 19:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 16:00:00-04:00,13955.0,13978.25,13937.75,13945.25,13945.25,16885,2021-04-29 20:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 18:00:00-04:00,13948.25,13948.5,13925.25,13931.0,13931.0,0,2021-04-29 22:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 19:00:00-04:00,13930.75,13936.25,13908.0,13915.75,13915.75,3328,2021-04-29 23:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 20:00:00-04:00,13915.5,13921.5,13892.0,13902.75,13902.75,5091,2021-04-30 00:00:00,commodity_data_try2,Nasdaq_Futures
2021-04-29 21:00:00-04:00,13903.0,13907.5,13890.5,13895.0,13895.0,3153,2021-04-30 01:00:00,commodity_data_try2,Nasdaq_Futures
