Datetime,Open,High,Low,Close,Adj Close,Volume
2023-03-13 11:23:00-04:00,11998.25,12002.25,11978.0,11985.75,11985.75,1423
2023-03-13 11:24:00-04:00,11986.0,12007.0,11984.0,12004.25,12004.25,1396
2023-03-13 11:25:00-04:00,12007.0,12019.75,12000.0,12008.5,12008.5,1132
2023-03-13 11:26:00-04:00,12008.75,12032.75,11996.0,12019.75,12019.75,1566
2023-03-13 11:27:00-04:00,12018.75,12035.5,12018.0,12023.0,12023.0,1041
2023-03-13 11:28:00-04:00,12025.0,12047.0,12024.5,12040.0,12040.0,2109
2023-03-13 11:29:00-04:00,12040.25,12045.0,12034.75,12039.75,12039.75,1998
2023-03-13 11:30:00-04:00,12039.75,12049.75,12036.0,12048.25,12048.25,1419
2023-03-13 11:31:00-04:00,12047.25,12048.75,12026.25,12028.75,12028.75,2164
2023-03-13 11:32:00-04:00,12029.75,12029.75,12014.25,12018.5,12018.5,1815
2023-03-13 11:33:00-04:00,12019.5,12033.75,12013.5,12028.5,12028.5,1163
2023-03-13 11:34:00-04:00,12029.25,12030.25,12015.5,12016.5,12016.5,1627
2023-03-13 11:35:00-04:00,12019.5,12019.5,12002.25,12002.75,12002.75,1479
2023-03-13 11:36:00-04:00,12004.5,12007.0,11992.75,12002.0,12002.0,1430
2023-03-13 11:37:00-04:00,12002.75,12008.5,11987.5,11992.5,11992.5,1493
2023-03-13 11:38:00-04:00,11992.25,12011.5,11988.5,12003.75,12003.75,1301
2023-03-13 11:39:00-04:00,12004.5,12007.25,11977.75,11992.25,11992.25,1531
2023-03-13 11:40:00-04:00,11991.75,12010.5,11990.25,12002.5,12002.5,819
2023-03-13 11:41:00-04:00,12004.5,12023.5,12004.0,12014.25,12014.25,1433
2023-03-13 11:42:00-04:00,12013.5,12034.75,12002.0,12030.0,12030.0,2036
2023-03-13 11:43:00-04:00,12029.0,12037.0,12016.25,12023.25,12023.25,1148
2023-03-13 11:44:00-04:00,12024.5,12033.5,12021.0,12023.5,12023.5,912
2023-03-13 11:45:00-04:00,12024.25,12029.75,12014.25,12025.75,12025.75,1059
2023-03-13 11:46:00-04:00,12025.5,12035.0,12004.0,12027.25,12027.25,1612
2023-03-13 11:47:00-04:00,12027.25,12036.0,12018.75,12033.75,12033.75,1058
2023-03-13 11:48:00-04:00,12033.5,12055.0,12015.75,12050.75,12050.75,3134
2023-03-13 11:49:00-04:00,12049.0,12061.75,12043.0,12058.25,12058.25,2282
2023-03-13 11:50:00-04:00,12058.5,12059.75,12025.0,12032.75,12032.75,1796
2023-03-13 11:51:00-04:00,12033.75,12047.25,12021.5,12041.5,12041.5,1465
2023-03-13 11:52:00-04:00,12041.0,12049.75,12032.75,12034.5,12034.5,1160
2023-03-13 11:53:00-04:00,12031.75,12036.5,12015.25,12028.0,12028.0,1187
2023-03-13 11:54:00-04:00,12028.75,12034.5,12006.75,12006.75,12006.75,1169
2023-03-13 11:55:00-04:00,12006.5,12015.25,11998.0,12002.25,12002.25,1359
2023-03-13 11:56:00-04:00,12002.75,12021.75,12002.75,12018.0,12018.0,1293
2023-03-13 11:57:00-04:00,12017.5,12027.0,12007.75,12019.75,12019.75,1378
2023-03-13 11:58:00-04:00,12018.5,12034.75,12008.5,12031.5,12031.5,1311
2023-03-13 11:59:00-04:00,12031.75,12044.0,12029.0,12035.25,12035.25,1089
2023-03-13 12:00:00-04:00,12035.75,12077.0,12034.25,12061.5,12061.5,3227
2023-03-13 12:01:00-04:00,12062.0,12069.75,12056.75,12058.75,12058.75,806
2023-03-13 12:03:00-04:00,12011.75,12017.25,12008.5,12013.5,12013.5,4475
2023-03-13 12:04:00-04:00,12013.75,12022.5,12004.25,12019.75,12019.75,1369
2023-03-13 12:05:00-04:00,12021.0,12036.25,12017.0,12028.0,12028.0,1104
2023-03-13 12:06:00-04:00,12029.25,12062.75,12025.5,12056.0,12056.0,1790
2023-03-13 12:07:00-04:00,12056.25,12062.5,12050.5,12058.0,12058.0,1131
2023-03-13 12:08:00-04:00,12057.0,12061.75,12051.0,12055.25,12055.25,897
2023-03-13 12:09:00-04:00,12056.0,12065.25,12053.75,12061.75,12061.75,1114
2023-03-13 12:10:00-04:00,12060.25,12064.75,12040.5,12048.25,12048.25,1318
2023-03-13 12:11:00-04:00,12046.25,12049.25,12024.75,12026.75,12026.75,1922
2023-03-13 12:12:00-04:00,12026.5,12027.75,12010.5,12022.0,12022.0,1393
2023-03-13 12:13:00-04:00,12023.25,12050.5,12020.25,12050.0,12050.0,1064
2023-03-13 12:14:00-04:00,12049.5,12060.0,12029.75,12032.5,12032.5,1265
2023-03-13 12:15:00-04:00,12030.5,12055.5,12021.25,12044.5,12044.5,1161
2023-03-13 12:16:00-04:00,12046.5,12058.0,12037.75,12055.75,12055.75,944
2023-03-13 12:17:00-04:00,12057.75,12061.5,12036.5,12042.0,12042.0,1396
2023-03-13 12:18:00-04:00,12042.0,12042.25,12025.0,12026.75,12026.75,1202
2023-03-13 12:19:00-04:00,12026.0,12033.0,12019.5,12023.25,12023.25,1033
2023-03-13 12:20:00-04:00,12023.0,12034.25,12019.0,12033.5,12033.5,828
2023-03-13 12:21:00-04:00,12033.0,12033.5,12020.25,12025.5,12025.5,927
2023-03-13 12:22:00-04:00,12025.0,12038.5,12021.25,12023.25,12023.25,714
2023-03-13 12:23:00-04:00,12023.75,12031.5,12022.75,12027.75,12027.75,812
2023-03-13 12:24:00-04:00,12026.75,12030.25,11991.0,11996.5,11996.5,1638
2023-03-13 12:25:00-04:00,11996.25,12010.0,11990.75,11998.75,11998.75,2434
2023-03-13 12:26:00-04:00,11998.75,11999.0,11984.75,11988.0,11988.0,1885
2023-03-13 12:27:00-04:00,11988.75,12006.5,11986.0,12005.5,12005.5,962
2023-03-13 12:28:00-04:00,12004.25,12013.25,12000.0,12011.0,12011.0,806
2023-03-13 12:29:00-04:00,12012.5,12016.0,11996.0,12010.75,12010.75,755
2023-03-13 12:30:00-04:00,12010.5,12019.0,12008.0,12012.25,12012.25,774
2023-03-13 12:31:00-04:00,12013.75,12020.0,12001.5,12011.75,12011.75,729
2023-03-13 12:32:00-04:00,12013.0,12013.0,11988.75,11996.25,11996.25,965
2023-03-13 12:33:00-04:00,11993.5,11999.5,11987.75,11988.75,11988.75,654
2023-03-13 12:34:00-04:00,11988.25,11997.75,11975.0,11976.5,11976.5,1054
2023-03-13 12:35:00-04:00,11976.0,11992.0,11975.75,11985.5,11985.5,808
2023-03-13 12:36:00-04:00,11984.75,12006.75,11983.5,12001.25,12001.25,1094
2023-03-13 12:37:00-04:00,12000.75,12015.5,12000.5,12011.5,12011.5,1061
2023-03-13 12:38:00-04:00,12011.75,12027.5,12010.75,12012.75,12012.75,1130
2023-03-13 12:39:00-04:00,12012.25,12019.5,12009.0,12010.0,12010.0,1009
2023-03-13 12:40:00-04:00,12009.75,12021.25,12007.5,12014.5,12014.5,991
2023-03-13 12:41:00-04:00,12015.0,12026.5,12006.25,12026.25,12026.25,995
2023-03-13 12:42:00-04:00,12026.75,12048.75,12026.75,12040.5,12040.5,1385
2023-03-13 12:43:00-04:00,12039.75,12050.25,12033.75,12038.0,12038.0,1238
2023-03-13 12:44:00-04:00,12038.0,12038.0,12021.25,12028.25,12028.25,947
2023-03-13 12:45:00-04:00,12029.0,12046.0,12020.0,12042.5,12042.5,962
2023-03-13 12:46:00-04:00,12042.0,12042.0,12013.0,12021.0,12021.0,1502
2023-03-13 12:47:00-04:00,12020.25,12020.25,11989.5,11992.25,11992.25,1858
2023-03-13 12:48:00-04:00,11992.5,11996.0,11979.75,11984.0,11984.0,3151
2023-03-13 12:49:00-04:00,11983.5,11983.5,11959.5,11974.25,11974.25,2185
2023-03-13 12:50:00-04:00,11972.5,11977.25,11964.5,11972.75,11972.75,979
2023-03-13 12:51:00-04:00,11973.75,11974.25,11960.75,11962.75,11962.75,1213
2023-03-13 12:52:00-04:00,11963.5,11973.0,11960.75,11967.25,11967.25,1712
2023-03-13 12:53:00-04:00,11966.75,11983.75,11961.75,11979.0,11979.0,1919
2023-03-13 12:54:00-04:00,11979.75,12000.0,11979.5,11987.25,11987.25,1332
2023-03-13 12:55:00-04:00,11988.0,11992.25,11980.0,11989.0,11989.0,933
2023-03-13 12:56:00-04:00,11989.5,12001.75,11985.75,11991.5,11991.5,915
2023-03-13 12:57:00-04:00,11991.0,11992.0,11961.0,11966.5,11966.5,1030
2023-03-13 12:58:00-04:00,11966.5,11974.5,11962.0,11968.75,11968.75,928
2023-03-13 12:59:00-04:00,11968.75,11979.0,11966.5,11975.75,11975.75,848
2023-03-13 13:00:00-04:00,11976.25,11982.75,11956.5,11960.75,11960.75,911
2023-03-13 13:01:00-04:00,11962.25,11968.75,11933.25,11938.5,11938.5,1414
2023-03-13 13:02:00-04:00,11936.5,11956.0,11934.0,11942.5,11942.5,1329
2023-03-13 13:03:00-04:00,11945.5,11969.25,11942.25,11967.0,11967.0,579
2023-03-13 13:04:00-04:00,11967.25,11968.75,11950.5,11954.75,11954.75,771
2023-03-13 13:05:00-04:00,11951.75,11959.0,11948.0,11954.0,11954.0,492
2023-03-13 13:06:00-04:00,11954.0,11960.25,11939.5,11940.5,11940.5,639
2023-03-13 13:07:00-04:00,11940.25,11947.5,11929.5,11944.0,11944.0,1205
2023-03-13 13:08:00-04:00,11944.25,11955.25,11943.75,11950.75,11950.75,729
2023-03-13 13:09:00-04:00,11949.25,11970.25,11948.75,11969.25,11969.25,1203
2023-03-13 13:10:00-04:00,11969.25,11977.5,11962.75,11971.25,11971.25,1374
2023-03-13 13:11:00-04:00,11971.5,11973.5,11958.75,11968.25,11968.25,670
2023-03-13 13:12:00-04:00,11966.75,11984.0,11959.75,11979.0,11979.0,1028
2023-03-13 13:13:00-04:00,11979.25,11979.25,11964.25,11968.5,11968.5,1359
2023-03-13 13:14:00-04:00,11966.75,11976.0,11960.25,11974.25,11974.25,496
2023-03-13 13:15:00-04:00,11971.75,11972.0,11957.5,11962.5,11962.5,617
2023-03-13 13:16:00-04:00,11962.0,12000.0,11961.25,11988.5,11988.5,1450
2023-03-13 13:17:00-04:00,11987.25,12002.75,11983.5,11990.0,11990.0,1299
2023-03-13 13:18:00-04:00,11989.75,11989.75,11966.25,11970.5,11970.5,767
2023-03-13 13:19:00-04:00,11972.5,11978.0,11968.75,11972.0,11972.0,612
2023-03-13 13:20:00-04:00,11972.25,11979.0,11967.5,11971.75,11971.75,384
2023-03-13 13:21:00-04:00,11973.0,11978.5,11951.5,11957.0,11957.0,904
2023-03-13 13:22:00-04:00,11958.25,11963.5,11947.75,11960.0,11960.0,605
2023-03-13 13:23:00-04:00,11958.75,11968.25,11954.25,11956.0,11956.0,1274
2023-03-13 13:24:00-04:00,11956.25,11963.0,11951.5,11952.5,11952.5,581
2023-03-13 13:25:00-04:00,11953.5,11955.75,11943.75,11946.5,11946.5,881
2023-03-13 13:26:00-04:00,11945.75,11968.0,11941.5,11958.5,11958.5,783
2023-03-13 13:27:00-04:00,11959.5,11960.0,11942.5,11944.0,11944.0,533
2023-03-13 13:28:00-04:00,11944.0,11958.5,11942.75,11950.25,11950.25,491
2023-03-13 13:29:00-04:00,11950.0,11967.25,11950.0,11961.0,11961.0,576
2023-03-13 13:30:00-04:00,11960.75,11970.0,11956.5,11965.0,11965.0,432
2023-03-13 13:31:00-04:00,11964.25,11969.75,11954.25,11954.25,11954.25,461
2023-03-13 13:32:00-04:00,11955.25,11961.75,11950.5,11960.0,11960.0,487
2023-03-13 13:33:00-04:00,11962.0,11963.0,11947.75,11949.25,11949.25,412
2023-03-13 13:34:00-04:00,11948.5,11951.5,11938.25,11939.5,11939.5,728
2023-03-13 13:35:00-04:00,11939.5,11964.0,11934.25,11957.0,11957.0,990
2023-03-13 13:36:00-04:00,11956.75,11981.5,11956.0,11973.75,11973.75,990
2023-03-13 13:37:00-04:00,11973.75,12003.25,11971.5,11995.25,11995.25,1371
2023-03-13 13:38:00-04:00,11996.25,12018.5,11989.75,12010.0,12010.0,1242
2023-03-13 13:39:00-04:00,12010.5,12017.0,11997.75,12000.25,12000.25,1263
2023-03-13 13:40:00-04:00,12002.25,12009.0,11992.5,12006.0,12006.0,805
2023-03-13 13:41:00-04:00,12005.75,12010.0,11996.0,12006.0,12006.0,687
2023-03-13 13:42:00-04:00,12006.75,12009.25,11994.75,11999.0,11999.0,673
2023-03-13 13:43:00-04:00,11997.75,11998.0,11982.0,11988.75,11988.75,832
2023-03-13 13:44:00-04:00,11990.5,12007.0,11990.25,12003.0,12003.0,766
2023-03-13 13:45:00-04:00,12002.75,12005.5,11997.5,11999.75,11999.75,409
2023-03-13 13:46:00-04:00,11998.5,12006.0,11990.75,12004.5,12004.5,455
2023-03-13 13:47:00-04:00,12005.0,12006.0,11979.5,11988.5,11988.5,916
2023-03-13 13:48:00-04:00,11986.25,11996.25,11985.5,11987.25,11987.25,468
2023-03-13 13:49:00-04:00,11990.25,11994.5,11986.0,11988.0,11988.0,339
2023-03-13 13:50:00-04:00,11989.5,11993.25,11985.5,11988.0,11988.0,212
2023-03-13 13:51:00-04:00,11987.25,11991.0,11984.0,11988.75,11988.75,241
2023-03-13 13:52:00-04:00,11990.75,11997.75,11985.25,11987.5,11987.5,333
2023-03-13 13:53:00-04:00,11987.0,12006.5,11983.0,12004.5,12004.5,302
2023-03-13 13:54:00-04:00,12002.5,12006.75,11985.75,11987.5,11987.5,627
2023-03-13 13:55:00-04:00,11987.75,12011.75,11985.0,12009.0,12009.0,611
2023-03-13 13:56:00-04:00,12008.0,12013.5,11999.5,12005.25,12005.25,375
2023-03-13 13:57:00-04:00,12002.75,12011.5,12000.5,12009.75,12009.75,540
2023-03-13 13:58:00-04:00,12011.25,12014.25,12002.0,12009.75,12009.75,515
2023-03-13 13:59:00-04:00,12008.25,12013.5,11998.5,12007.5,12007.5,457
2023-03-13 14:00:00-04:00,12007.25,12018.0,12005.75,12008.5,12008.5,661
2023-03-13 14:01:00-04:00,12010.0,12032.0,12010.0,12024.25,12024.25,1102
2023-03-13 14:02:00-04:00,12024.75,12049.75,12017.75,12045.75,12045.75,1235
2023-03-13 14:03:00-04:00,12046.5,12048.25,12011.0,12023.5,12023.5,860
2023-03-13 14:04:00-04:00,12022.25,12029.5,12015.25,12028.5,12028.5,845
2023-03-13 14:05:00-04:00,12027.5,12029.25,12014.75,12025.0,12025.0,813
2023-03-13 14:06:00-04:00,12025.5,12035.25,12022.25,12023.25,12023.25,671
2023-03-13 14:07:00-04:00,12022.25,12024.0,12014.0,12022.5,12022.5,486
2023-03-13 14:08:00-04:00,12020.5,12029.5,12018.5,12022.5,12022.5,628
2023-03-13 14:09:00-04:00,12022.0,12022.0,12012.0,12014.25,12014.25,628
2023-03-13 14:10:00-04:00,12013.75,12028.5,12011.0,12028.5,12028.5,549
2023-03-13 14:11:00-04:00,12026.0,12029.75,12007.0,12009.25,12009.25,687
2023-03-13 14:12:00-04:00,12011.0,12040.0,12010.5,12032.25,12032.25,684
2023-03-13 14:13:00-04:00,12032.25,12039.0,12016.75,12022.0,12022.0,773
2023-03-13 14:14:00-04:00,12022.75,12034.5,12019.75,12032.5,12032.5,385
2023-03-13 14:15:00-04:00,12032.75,12048.25,12032.25,12043.25,12043.25,845
2023-03-13 14:16:00-04:00,12043.75,12048.5,12038.0,12044.25,12044.25,827
2023-03-13 14:17:00-04:00,12044.25,12048.5,12032.0,12040.25,12040.25,666
2023-03-13 14:18:00-04:00,12041.0,12058.75,12029.75,12052.0,12052.0,1162
2023-03-13 14:19:00-04:00,12052.25,12058.5,12035.25,12038.25,12038.25,843
2023-03-13 14:20:00-04:00,12037.5,12043.25,12026.25,12043.25,12043.25,695
2023-03-13 14:21:00-04:00,12043.0,12052.5,12037.75,12050.25,12050.25,596
2023-03-13 14:22:00-04:00,12049.5,12049.75,12031.25,12041.5,12041.5,626
2023-03-13 14:23:00-04:00,12042.25,12053.25,12037.0,12052.0,12052.0,555
2023-03-13 14:24:00-04:00,12052.75,12059.0,12051.25,12057.25,12057.25,842
2023-03-13 14:25:00-04:00,12058.25,12072.0,12049.25,12050.25,12050.25,1373
2023-03-13 14:26:00-04:00,12050.25,12050.25,12031.25,12037.25,12037.25,1602
2023-03-13 14:27:00-04:00,12037.25,12051.25,12035.5,12049.25,12049.25,814
2023-03-13 14:28:00-04:00,12050.75,12063.0,12048.25,12053.25,12053.25,845
2023-03-13 14:29:00-04:00,12053.5,12053.75,12043.5,12046.75,12046.75,458
2023-03-13 14:30:00-04:00,12045.75,12069.25,12045.75,12066.5,12066.5,838
2023-03-13 14:31:00-04:00,12067.25,12069.0,12056.0,12058.5,12058.5,701
2023-03-13 14:32:00-04:00,12058.0,12064.5,12055.5,12063.5,12063.5,672
2023-03-13 14:33:00-04:00,12063.75,12070.0,12061.25,12068.5,12068.5,943
2023-03-13 14:34:00-04:00,12069.25,12085.75,12067.75,12073.75,12073.75,1711
2023-03-13 14:35:00-04:00,12073.0,12073.5,12048.75,12056.5,12056.5,1096
2023-03-13 14:36:00-04:00,12057.25,12058.25,12042.5,12051.75,12051.75,802
2023-03-13 14:37:00-04:00,12050.75,12058.0,12037.0,12038.75,12038.75,558
2023-03-13 14:38:00-04:00,12038.5,12044.0,12025.75,12028.25,12028.25,884
2023-03-13 14:39:00-04:00,12030.5,12035.0,12016.75,12030.0,12030.0,1316
2023-03-13 14:40:00-04:00,12030.75,12035.75,12019.5,12034.25,12034.25,786
2023-03-13 14:41:00-04:00,12035.0,12049.25,12031.75,12046.25,12046.25,1025
2023-03-13 14:42:00-04:00,12046.75,12048.25,12031.0,12040.75,12040.75,591
2023-03-13 14:43:00-04:00,12040.0,12057.0,12038.5,12040.75,12040.75,971
2023-03-13 14:44:00-04:00,12041.0,12045.0,12027.25,12038.0,12038.0,768
2023-03-13 14:45:00-04:00,12037.75,12039.5,12026.75,12030.25,12030.25,695
2023-03-13 14:46:00-04:00,12032.75,12032.75,12017.25,12023.75,12023.75,845
2023-03-13 14:47:00-04:00,12024.25,12031.0,12014.25,12028.5,12028.5,760
2023-03-13 14:48:00-04:00,12027.75,12037.0,12026.5,12031.75,12031.75,594
2023-03-13 14:49:00-04:00,12033.75,12042.75,12028.0,12034.5,12034.5,523
2023-03-13 14:50:00-04:00,12034.0,12046.0,12030.75,12041.5,12041.5,398
2023-03-13 14:51:00-04:00,12040.75,12044.5,12029.25,12031.0,12031.0,643
2023-03-13 14:52:00-04:00,12030.25,12036.0,12024.25,12032.25,12032.25,802
2023-03-13 14:53:00-04:00,12033.25,12039.5,12030.0,12036.25,12036.25,446
2023-03-13 14:54:00-04:00,12036.0,12044.75,12033.25,12044.75,12044.75,572
2023-03-13 14:55:00-04:00,12045.0,12050.75,12041.25,12045.75,12045.75,592
2023-03-13 14:56:00-04:00,12044.75,12047.0,12036.75,12038.0,12038.0,785
2023-03-13 14:57:00-04:00,12038.0,12044.5,12031.0,12038.25,12038.25,382
2023-03-13 14:58:00-04:00,12038.75,12052.0,12038.0,12048.0,12048.0,386
2023-03-13 14:59:00-04:00,12046.75,12051.0,12038.5,12046.5,12046.5,339
2023-03-13 15:00:00-04:00,12046.75,12053.25,12038.75,12053.25,12053.25,469
2023-03-13 15:01:00-04:00,12053.25,12061.75,12026.0,12034.5,12034.5,840
2023-03-13 15:02:00-04:00,12036.25,12037.75,12026.0,12032.75,12032.75,355
2023-03-13 15:03:00-04:00,12034.75,12037.25,12026.5,12029.25,12029.25,284
2023-03-13 15:04:00-04:00,12028.75,12028.75,12010.75,12011.25,12011.25,709
2023-03-13 15:05:00-04:00,12012.25,12033.0,12005.0,12027.75,12027.75,645
2023-03-13 15:06:00-04:00,12028.5,12048.0,12028.5,12035.25,12035.25,1199
2023-03-13 15:07:00-04:00,12033.75,12045.25,12030.0,12039.0,12039.0,321
2023-03-13 15:08:00-04:00,12039.25,12044.0,12025.5,12027.25,12027.25,938
2023-03-13 15:09:00-04:00,12027.0,12036.5,12020.25,12021.25,12021.25,621
2023-03-13 15:10:00-04:00,12023.5,12032.25,12020.25,12032.25,12032.25,302
2023-03-13 15:11:00-04:00,12031.25,12041.75,12026.75,12031.75,12031.75,378
2023-03-13 15:12:00-04:00,12032.25,12055.75,12032.25,12052.75,12052.75,792
2023-03-13 15:13:00-04:00,12053.5,12066.25,12037.0,12042.75,12042.75,1120
2023-03-13 15:14:00-04:00,12042.75,12051.0,12038.0,12049.5,12049.5,716
2023-03-13 15:15:00-04:00,12049.5,12058.0,12045.0,12054.25,12054.25,877
2023-03-13 15:16:00-04:00,12055.5,12058.25,12040.0,12047.0,12047.0,468
2023-03-13 15:17:00-04:00,12046.5,12046.5,12023.75,12029.5,12029.5,867
2023-03-13 15:18:00-04:00,12028.5,12031.0,12019.75,12027.5,12027.5,618
2023-03-13 15:19:00-04:00,12028.5,12033.5,12019.75,12025.5,12025.5,837
2023-03-13 15:20:00-04:00,12025.25,12027.5,11998.25,12001.0,12001.0,1016
2023-03-13 15:21:00-04:00,11999.75,12007.5,11994.0,11999.75,11999.75,728
2023-03-13 15:22:00-04:00,12000.0,12002.75,11986.75,11991.25,11991.25,767
2023-03-13 15:23:00-04:00,11991.75,11999.5,11990.0,11992.75,11992.75,490
2023-03-13 15:24:00-04:00,11993.25,11997.0,11976.5,11982.0,11982.0,990
2023-03-13 15:25:00-04:00,11981.25,11985.25,11958.0,11961.25,11961.25,1150
2023-03-13 15:26:00-04:00,11961.75,11976.0,11956.75,11970.0,11970.0,835
2023-03-13 15:27:00-04:00,11968.75,11973.75,11954.5,11965.5,11965.5,897
2023-03-13 15:28:00-04:00,11965.0,11968.5,11956.0,11959.5,11959.5,681
2023-03-13 15:29:00-04:00,11960.0,11972.0,11949.75,11966.5,11966.5,1018
2023-03-13 15:30:00-04:00,11967.25,11983.75,11963.75,11971.5,11971.5,1243
2023-03-13 15:31:00-04:00,11970.75,11976.0,11963.5,11973.75,11973.75,740
2023-03-13 15:32:00-04:00,11973.75,11982.25,11964.5,11968.25,11968.25,1226
2023-03-13 15:33:00-04:00,11967.0,11993.75,11965.5,11989.5,11989.5,857
2023-03-13 15:34:00-04:00,11989.75,11993.25,11983.5,11985.25,11985.25,717
2023-03-13 15:35:00-04:00,11985.0,12002.25,11981.0,11998.5,11998.5,967
2023-03-13 15:36:00-04:00,11997.75,12007.0,11985.0,11989.5,11989.5,1356
2023-03-13 15:37:00-04:00,11989.0,12000.75,11985.5,11995.75,11995.75,977
2023-03-13 15:38:00-04:00,11996.0,12010.75,11994.5,12002.75,12002.75,1042
2023-03-13 15:39:00-04:00,12002.75,12009.75,11997.0,12009.25,12009.25,602
2023-03-13 15:40:00-04:00,12008.75,12011.25,11997.0,12003.5,12003.5,576
2023-03-13 15:41:00-04:00,12003.75,12010.25,11999.0,12001.0,12001.0,1015
2023-03-13 15:42:00-04:00,12000.25,12023.75,11996.25,12022.5,12022.5,828
2023-03-13 15:43:00-04:00,12021.5,12031.0,12007.25,12013.0,12013.0,897
2023-03-13 15:44:00-04:00,12012.25,12022.5,11988.0,12004.25,12004.25,962
2023-03-13 15:45:00-04:00,12003.25,12012.75,11988.5,11998.0,11998.0,1112
2023-03-13 15:46:00-04:00,11997.5,12003.75,11989.25,11992.5,11992.5,846
2023-03-13 15:47:00-04:00,11992.5,12004.5,11988.75,11994.5,11994.5,333
2023-03-13 15:48:00-04:00,11994.75,11998.25,11980.0,11991.5,11991.5,1182
2023-03-13 15:49:00-04:00,11990.5,11995.0,11977.5,11981.25,11981.25,415
2023-03-13 15:50:00-04:00,11981.25,11981.25,11946.0,11959.75,11959.75,1412
2023-03-13 15:51:00-04:00,11959.75,11972.25,11959.5,11963.75,11963.75,1137
2023-03-13 15:52:00-04:00,11964.0,11968.0,11953.0,11964.5,11964.5,888
2023-03-13 15:53:00-04:00,11964.0,11969.75,11957.25,11960.0,11960.0,605
2023-03-13 15:54:00-04:00,11960.0,11972.5,11948.5,11948.75,11948.75,920
2023-03-13 15:55:00-04:00,11949.75,11961.0,11936.25,11936.5,11936.5,995
2023-03-13 15:56:00-04:00,11935.0,11941.5,11931.75,11933.25,11933.25,1209
2023-03-13 15:57:00-04:00,11933.5,11937.0,11928.5,11931.25,11931.25,845
2023-03-13 15:58:00-04:00,11931.5,11937.5,11927.5,11930.5,11930.5,1253
2023-03-13 15:59:00-04:00,11930.0,11938.75,11927.25,11929.75,11929.75,5299
2023-03-13 16:00:00-04:00,11930.75,11946.25,11922.5,11927.5,11927.5,2188
2023-03-13 16:01:00-04:00,11929.5,11939.75,11926.0,11938.25,11938.25,585
2023-03-13 16:02:00-04:00,11938.0,11938.0,11930.0,11931.25,11931.25,316
2023-03-13 16:03:00-04:00,11930.75,11938.0,11930.5,11936.0,11936.0,321
2023-03-13 16:04:00-04:00,11935.5,11939.25,11932.0,11932.75,11932.75,214
2023-03-13 16:05:00-04:00,11932.75,11940.25,11931.5,11940.0,11940.0,179
2023-03-13 16:06:00-04:00,11939.25,11948.0,11938.75,11940.25,11940.25,265
2023-03-13 16:07:00-04:00,11943.0,11944.25,11939.0,11944.25,11944.25,131
2023-03-13 16:08:00-04:00,11942.5,11947.75,11942.25,11945.75,11945.75,247
2023-03-13 16:09:00-04:00,11945.25,11949.25,11943.5,11943.75,11943.75,200
2023-03-13 16:10:00-04:00,11945.0,11946.75,11938.0,11938.5,11938.5,317
2023-03-13 16:11:00-04:00,11939.0,11942.25,11938.25,11941.25,11941.25,131
2023-03-13 16:12:00-04:00,11941.25,11946.25,11941.0,11944.25,11944.25,82
2023-03-13 16:13:00-04:00,11943.75,11952.5,11943.5,11950.5,11950.5,259
2023-03-13 16:14:00-04:00,11950.25,11951.5,11944.75,11947.0,11947.0,172
2023-03-13 16:15:00-04:00,11945.0,11950.0,11945.0,11950.0,11950.0,81
2023-03-13 16:16:00-04:00,11949.5,11956.0,11949.5,11951.25,11951.25,285
2023-03-13 16:17:00-04:00,11952.0,11952.5,11944.5,11944.5,11944.5,121
2023-03-13 16:18:00-04:00,11944.0,11946.75,11942.75,11946.0,11946.0,85
2023-03-13 16:19:00-04:00,11944.5,11948.5,11942.25,11942.25,11942.25,73
2023-03-13 16:20:00-04:00,11944.5,11945.0,11939.25,11941.75,11941.75,53
2023-03-13 16:21:00-04:00,11941.5,11942.5,11935.5,11937.75,11937.75,37
2023-03-13 16:22:00-04:00,11936.25,11942.75,11936.25,11940.25,11940.25,66
2023-03-13 16:23:00-04:00,11941.0,11942.25,11939.0,11940.75,11940.75,26
2023-03-13 16:24:00-04:00,11940.75,11941.0,11936.0,11936.75,11936.75,45
2023-03-13 16:25:00-04:00,11937.75,11939.25,11936.75,11939.25,11939.25,13
2023-03-13 16:26:00-04:00,11938.25,11939.25,11935.0,11935.75,11935.75,28
2023-03-13 16:27:00-04:00,11936.75,11940.75,11936.25,11938.5,11938.5,27
2023-03-13 16:28:00-04:00,11937.0,11938.25,11936.0,11937.75,11937.75,65
2023-03-13 16:29:00-04:00,11937.25,11938.5,11935.75,11936.75,11936.75,24
2023-03-13 16:30:00-04:00,11937.75,11939.0,11935.0,11936.75,11936.75,48
2023-03-13 16:31:00-04:00,11936.5,11938.0,11935.75,11935.75,11935.75,43
2023-03-13 16:32:00-04:00,11936.0,11936.75,11935.25,11935.75,11935.75,13
2023-03-13 16:33:00-04:00,11936.25,11938.25,11935.5,11935.75,11935.75,25
2023-03-13 16:34:00-04:00,11937.0,11937.5,11935.0,11936.75,11936.75,24
2023-03-13 16:35:00-04:00,11936.25,11941.5,11936.0,11941.5,11941.5,34
2023-03-13 16:36:00-04:00,11941.0,11945.5,11941.0,11945.5,11945.5,28
2023-03-13 16:37:00-04:00,11945.0,11949.75,11945.0,11949.75,11949.75,48
2023-03-13 16:38:00-04:00,11949.0,11949.75,11948.25,11949.0,11949.0,25
