timestamp,fx_rate,pct_change
2023-05-22 22:00:00,1.0813815517241383,0.03558922458812841
2023-05-22 21:00:00,1.0813815384615384,-1.2264496196401353e-06
2023-05-22 20:00:00,1.081263559322034,-0.010910038252742726
2023-05-22 19:00:00,1.0815420000000002,0.025751416069241806
2023-05-22 18:00:00,1.0817717241379314,0.021240426902635612
2023-05-22 17:00:00,1.0812835000000003,-0.04513190047745752
2023-05-22 16:00:00,1.0811418333333336,-0.013101713534580117
2023-05-22 15:00:00,1.0801841666666665,-0.08857918888537375
2023-05-22 14:00:00,1.0809623333333334,0.07204018450559513
2023-05-22 13:00:00,1.0814323333333336,0.043479775891075434
2023-05-22 12:00:00,1.082341,0.08402436644978639
2023-05-22 11:00:00,1.081781333333333,-0.05170890381746007
2023-05-22 10:00:00,1.0823509999999998,0.05266005699242626
